,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Switzerland,0.001850603641494163,0.029609014328227764,-0.03821264386973211,0.09596194235626011,0.16121997827596263,-0.04241000514757454,-0.1357440841404527,0.026378903780175024,-0.020569706091019095,-0.06542044233729717,0.019136028607091373,0.07560716395488856,0.16317183457775208,0.10839854108495432,0.02801358367386473,0.0442842502067383,0.10208354693195183,0.1421035389198509,-0.03477128260424703,0.06502778822180949,0.1834550890872757,-0.05712474050405102,0.017807645903172235,0.017842586556642656,-0.05187401702071083,-0.022334244884455887
Syria,0.08336306712909933,0.1278017805875036,0.046753378302505984,-0.22544713750956805,0.06261737805732152,0.08739070198859555,0.03869827208511028,0.05050178582587484,-0.007030009708964892,0.07771353183908121,0.04560749013148185,0.017526139475325248,-0.06061955033671842,0.14959385044521997,0.12329269236148571,0.12322235811626447,0.166231998625764,0.2554525821499623,0.0032574268811314234,0.10921795816933677,0.12774243050978543,-0.2820731355937243,-0.39785190206494736,-0.10474499655853925,-0.14137033026133933,-0.33189181437500664
Taiwan,0.11177671802396681,0.17967116543904552,0.04429640955835039,0.08106020903845351,0.1319095695261691,-0.007935205066974284,0.027273897295409025,-0.08453834093398531,0.07671776439987928,0.08051919376944226,-0.09871021343184862,0.02290731617093202,0.02762124394755435,0.08984793218852623,0.07438388304714896,0.02915960495197627,0.04688911209841417,0.0181104137972536,-0.0631482714143276,0.13572640682839043,0.08566079680526151,0.0171182174138423,0.0290734056712841,0.034307855586556676,-0.011721407204937204,0.008900684558022925
Tajikistan,-0.060357356043083864,-0.2872630516961394,-0.15808891507588138,-0.20834568054737765,-0.11891864910363677,-0.16491746529381304,-0.1299181383980869,0.410804155311675,-0.18926432576976307,-0.21159704827646592,0.23554970768364122,0.11060096053525129,0.25120482388137105,0.31088162178761725,0.09295277697513127,0.20038304854449815,0.28815075595113654,0.35929886067225875,-0.0555182778603033,0.1086265765912646,0.13052165896673845,0.14386563264515054,0.08882201949761839,0.06047125993401158,-0.1698669928781271,-0.13623257654576115
Tanzania,0.09315416710086845,-0.13989740514334628,-0.11792583741670573,-0.0004567651907300576,0.13137123272262446,0.20396042729055947,0.1469661228484943,0.07317770228044283,0.0021146176005940763,0.024850351155615884,-0.006758374376811256,0.01305026835945083,0.049240586925920996,0.06942996459136744,0.071977876073929,0.0698550953561788,0.12218530415507162,0.2381558535769849,0.013811173145706793,0.05741441936481698,0.04768264445007881,0.12175376086289866,0.12423897699546274,0.06296976362436443,-0.07929108380843973,0.019594381896303765
Thailand,0.13105861031996083,0.13011718400508385,0.1051088953533506,0.12767069580678742,0.14255116574572455,0.06934370411651851,-0.18916018696329107,-0.2521502741437333,0.10154290973846147,-0.012553882432798254,-0.057014968381723874,0.10718248779306565,0.12543102295691483,0.12759412353403737,0.08794172201621914,0.16429675022060225,0.17909652643692764,0.10234993246010765,-0.038050964997170006,0.20492002649099997,0.08190496553786968,0.0670906068476987,0.052500568162176665,-0.0350814024925402,-0.018789605209156797,0.02372800574263372
Timor-Leste,0.11917995448039702,0.23355942639044863,0.1206105232330426,0.10213204775998182,0.1061186819069069,0.15251267388010206,-0.07633566937697345,0.1340499878177621,-0.3133799472357685,0.1558118411497483,0.15554305638348837,-0.03654531168286147,0.03648743402330408,0.934185699490206,0.6426103424825997,0.43471467707071615,0.06310052128770209,0.4967343535418861,-0.2841558745144954,0.2278090165996016,0.3933704343854675,0.15390293915580547,-0.168610381100577,-0.29594428908496634,-0.24886218845602848,-0.20574407021816757
Togo,-0.03464495774356536,0.02662269301574912,-0.2535361472594301,-0.24214821046656432,0.2876665046524755,0.06221387495693545,-0.0127574791049803,-0.08350988637502331,-0.029189780146049248,-0.17681316499585456,-0.03189558572330871,0.11719777698178117,0.21163607580417076,0.04181336932368099,-0.014999094570743063,0.0031834891219211427,0.10166813469984796,0.211520749715417,-0.01048541891385822,-0.009161977979501789,0.09900503684073755,-0.02471242007368894,0.08635802143349239,0.030410350160430203,-0.10878595221430196,0.04731612970494989
Tonga,0.20232866981221193,-0.014582597797597255,-0.014555018957466647,0.020355289163663606,0.04266440671749262,0.08074965639258824,-0.03725418562481861,-0.11442262852099139,0.026952228405785,-0.035889031091838504,-0.12300682065360968,0.0815527764875244,0.13632023306220406,0.14040977338140329,0.09153940865040723,0.10640072079175915,0.03670278529651499,0.11269354190767686,-0.05094159605575808,0.14518201522799593,0.20383742901154087,0.04717757957016819,-0.04773112395580702,0.028564532047807137,-0.1049946093509358,0.048842397934513886
Trinidad and Tobago,0.040549993948032825,0.018498287317540135,-0.16329091914522492,0.07582506023689077,0.0731890521371791,0.0778911188651545,-0.005605979602118412,0.051765408271569925,0.1246297344879593,0.194552599462462,0.07840491100511204,0.016330862070041703,0.24880029278767418,0.16870359322173525,0.19754479617259751,0.14398782453262568,0.17288487296755428,0.2818910154641318,-0.31535995486370166,0.14746118020736595,0.1427131430401694,0.0037753585568797605,0.05147585210976192,0.006320152339291183,-0.09773886243647947,-0.11550343427487496
Tunisia,0.033248892884153655,0.16547543914531618,-0.07685217048819573,0.04964403184805493,0.1334075452718783,0.06970068288397044,-0.04835780079513718,0.03823612824988936,0.040946141409288934,-0.07319786064974383,0.01861234578596215,0.04053718229315496,0.17751159759160248,0.12713486563634888,0.026245137965588482,0.0553488047019576,0.12049925729915066,0.1406501218108417,-0.04143733045318306,0.00325946764289204,0.02963049052248492,-0.026267738382553096,0.01688350794797429,0.019591351541905076,-0.10309960864775933,-0.04237519704239107
Turkey,-0.014371228045082722,0.03615773683711865,0.11593856561122447,-0.2873060382069658,0.27552252820321077,0.05483396483592942,0.02991293267418025,0.03846050079206413,-0.08625024108897682,0.050661070819330606,-0.27727253832516224,0.17318895710592438,0.28918210689584367,0.28023199179736263,0.22248253638802942,0.08819942432406579,0.20857131063112952,0.11762664596373974,-0.16724138535928762,0.18069847281977217,0.062206341748650404,0.032785111310194535,0.06940385274256937,-0.03387161774515044,-0.09485298436210833,-0.011783523572282554
Turkmenistan,-0.0411774505684307,-0.1549596487653721,0.010306158911978116,-0.17675015450971146,-0.07342339687329855,0.066388166117602,0.10918335381454763,0.053299626553457075,0.3318307962121128,0.264661528485267,0.35488205782676285,0.2753579426556338,0.2842054938818627,0.06732854538050448,0.1530518311952563,0.13006967663184835,0.12634786657281066,0.15423923162172046,-0.07885472274760631,0.09977673065178388,0.2727409875231894,0.18146112578545925,0.094241995179332,0.09007811507114015,-0.1864171429331775,-0.013932709597038018
Turks and Caicos Islands,0.06295491341742938,0.052743940063040076,0.07573520389299938,0.060177362927472756,0.05263461113216494,0.07630101790981608,0.059407782601663045,0.08572841605591118,0.06243745469230546,0.025266022960019993,0.04968244123969591,-0.05079808108081689,0.0379061440671652,0.11013190601205934,0.1290298806064997,0.1961503297614026,0.03642473603283619,0.08610998834286705,-0.20358132376747823,-0.04501656593421955,0.03836120069776444,-0.03779227677650716,0.015188082591072535,0.09223820364119215,0.06594484862906293,0.04681666335455627
Tuvalu,0.05023785959348357,0.045614977357743364,-0.11353414481186022,0.18561508138274646,0.02415593599250838,0.05927253256104766,0.07238806556286548,-0.03199942893865862,0.060104908652656164,-0.0013664217488068182,-0.04925663839162691,0.156196290768149,0.16598038434919474,0.1610629090000158,-0.010755141256514248,0.04346749187488132,0.16841494644847976,0.10065222101761229,-0.11210772497237077,0.15427462826159216,0.2065999138558185,-0.03708541952256579,-0.01334762556253276,-0.019152827805067055,-0.05832895199261869,0.11597173439075092
Uganda,-0.21640463777605845,0.038776632995653586,0.00042710178007753294,0.5235051163426526,0.13447059903032776,-0.016477075897501654,0.045975307449422236,-0.06685869349152672,-0.07797538980095091,-0.07526055354316799,0.008050394032299074,0.01940794061587808,0.0238132334956778,0.15913750441287255,0.15306030692915143,0.06266947480487939,0.19228842052664216,0.1712277396168653,0.014380798833849186,0.000452739249274659,0.057232429158440346,0.10230687575785072,0.018380740478083392,0.0466145630993162,-0.1291512299570713,-0.0234006635010527
Ukraine,-0.05607721747233209,-0.07812899398723855,-0.12018551804629105,-0.21029496513732548,-0.09878631000142324,-0.07810958139562878,0.1343302358071277,-0.1574810682605466,-0.23896763674935237,-0.0009701990948239012,0.22512682785714191,0.128043134294265,0.1931188640333309,0.30238363852752714,0.33685660838925136,0.26139010489160874,0.33625960632304897,0.2704341596787333,-0.35118606837078314,0.12333437691765377,0.2041282845471505,0.08128447226470996,0.046675590100887766,-0.26887244033786983,-0.3152574730139819,0.030308841227450898
United Arab Emirates,-0.04028746106003328,-0.007192136420382612,-0.03119286681255953,0.009813582394951911,0.05316002139848452,0.06439664053187145,0.018519298709885453,-0.0885073449597947,0.05840953385999959,0.16931850632044027,-0.06039589718258807,0.009165033534420157,0.061190200322721724,0.08460307997172044,0.08345499237656083,0.06457374015132919,-0.00233524939320696,0.06432559255408234,-0.28033837048851107,0.04471387972328313,0.15641321789795462,0.04546090811077733,0.0350474467425166,0.03157605095941055,-0.11630317177521084,-0.013488607406901438
United Kingdom,0.04247386188877768,0.029541020731852823,-0.10268120213494894,0.07141582485253511,0.17299670864068872,0.051718386876024265,0.09774591595210061,0.054783172159061706,0.016065288214544032,-0.018195356585665703,-0.013851911550659613,0.08411801656984272,0.1460392504018062,0.1711262941387232,0.0431042396103157,0.05960896346713847,0.13090776638808668,-0.06793133079818148,-0.18414874850974505,0.01650351095436178,0.06492977277463514,0.009203700712644307,0.022725288396657713,0.09232528582985074,-0.05047603490852897,-0.08608217124585983
United States,0.022883919485670087,0.04871697743004156,0.041572808295249085,0.05152636897725421,0.036819194565023534,0.044237394411885254,0.04927116797485639,0.043282285944519924,0.04978931298227808,0.05260086862005338,0.021630211408893645,0.023899617525258484,0.03854591145246107,0.056676033157156996,0.057827401787288214,0.04983400373770791,0.03621254643750983,0.008405925747769844,-0.026983868134321784,0.028509840603005394,0.02816183891550115,0.0339427090671801,0.028574725577924384,0.03678301423387573,0.03265150487671332,0.02010481800953921
Uruguay,0.1924538241907136,0.27253326542053835,0.15639825667029153,0.1562810537363822,0.09641088566751145,0.05554353294955533,0.05056451817531868,0.05235851376190358,-0.06006931483482023,-0.051754865364476633,-0.08590122601054004,-0.34904341343809125,-0.11408181679018471,0.13695834532490725,0.2684975201247548,0.1264460721314931,0.19338994420777364,0.29382487566453624,0.039693929910681686,0.26873923818143725,0.18717699878718289,0.06567075133898502,0.11877751653765131,-0.008348885933617026,-0.07237189603663986,-0.0145145535681414
Uzbekistan,0.004766440607300853,-0.11259415484040751,-0.022072245046935456,-0.0523039157355193,-0.008411779448487589,0.016257343925111703,0.0931352637169393,-0.05057927008512999,0.12212533312416975,-0.20607609102394617,-0.3387050077298365,0.04505641437336506,0.015866850160947278,0.17475390486068362,0.17527922735499898,0.19021579092282964,0.2676177048306183,0.30602354859936637,0.12360839250168919,0.14930425429246427,0.19175886570655606,0.10858219915285405,0.06062216365493945,0.09300904238738161,0.05031863804499909,-0.01711222542530631
Vanuatu,0.15826257978659075,0.013174007339973398,6.206625116187545e-05,0.06709013666393027,0.10655453494443554,0.01773158649559488,-0.011568148854243879,-0.10490714117721335,0.0014548651173448752,-0.020152737251217568,-0.059396602045139885,0.011198622035609703,0.1599858944696315,0.13134147253052592,0.055444071647990416,0.08604811400436402,0.17027287351840992,0.12798478578840955,-0.020690886325830514,0.11973003689412795,0.10033588703600406,-0.04026542641505655,-0.00282696328837168,-0.011519412637113221,-0.09270849400583,0.03137084949802851
Venezuela,0.07499977600413095,0.10414311574453432,-0.027303889747127018,-0.04813642905357335,0.29746790515425375,-0.1071853599696012,0.19280347136364268,0.04333087633563976,0.052372176614340696,0.1732276632305516,0.029871390484207158,-0.257846328846787,-0.11571967102362304,0.32178601035475785,0.2726219923678811,0.24130911218528317,0.23723096748730763,0.3522726160660467,0.02907056469294493,0.17511605328293944,-0.2075901514678235,0.18531178252434286,-0.04072177913464374,0.28882243805828545,0.06741792331097782,-0.15470980300737774
Vietnam,0.45445949618988996,0.00543659111149399,0.30968550931723726,0.2129401553450511,0.2518142788655158,0.17099846260106036,0.07363997187661704,0.0008819332070053577,0.04190111198727987,0.07487562142664778,0.037720563556188365,0.06236292080235282,0.11749004823690898,0.1380203801957891,0.2570262586527055,0.14093897126354804,0.15542588231559754,0.2682827797392222,0.059024237449748496,0.08266224456935864,0.15724011183670955,0.1377110263432633,0.08733042207912987,0.07610759417386259,0.027011060747577205,0.051370667481621855
Yemen,-0.012881245598716284,0.01889490011165965,0.012212689916174038,-0.004972267987321977,0.14183192047038154,0.18321264807992962,0.036523160665543127,-0.09684685290290573,0.16558859315164623,0.21470234848672623,0.005190409846191276,0.058522364157481244,0.07527519385039504,0.11932596733772115,0.184884840792576,0.1644584499275831,0.092261350788544,0.15280897256378925,-0.08970547870476066,0.05604907449265363,-0.022001104488035897,0.003976383200417964,0.05453174490266361,-0.06909367553221955,-0.21798533746444643,-0.09482883460880832
Zambia,-0.1327908940114193,-0.04430267940895149,-0.03367536165658725,0.09025139377503698,0.015090657899412878,-0.07969642457988871,0.1641421005362713,-0.2003085984229371,-0.0637296081051386,0.02971220263091723,0.10776869770905788,-0.0018198417264513177,0.13922914593777636,0.23683772589085628,0.30476769531549636,0.49119990435113997,0.07286607601547826,0.2399129251539876,-0.1679395322965681,0.28411182714566585,0.17239415631655838,-0.01627607122493741,0.036834279495074784,-0.026796869215298915,-0.24216484709388983,-0.0019634663418628727
Zimbabwe,-0.08865058442329486,-0.1919712538640719,-0.04544812985387877,0.03562830144577104,0.02465404182008747,0.2034507939988145,0.018903066090873825,-0.30502796754766787,-0.0556064861947833,-0.05936969871289433,-0.010566297525536774,-0.05365366172411831,-0.05928136362469619,-0.045631366757549,-0.03519095164911866,-0.0258496497170793,-0.020949600209311244,-0.09679231680373925,0.5046901366940292,0.22904788536972073,0.15323922844263627,0.19321880025009108,0.09581161731402266,0.003424897509508469,0.007090731853684075,0.013507033321585468
